,index,sub_num,block_num,trial_num,task_num,old_num,word,grey,change_time,resp,resp_bin,RT,on_time,trial_time,word_time,cue_duration
42,42,34,1,43,3,0,umbrella,1,1.242210128,2,2,0.720331908,327.4494695,327.4530483,330.4530483,3
43,43,34,1,44,1,0,perfume,None,None,1,1,1.459283166,334.3786101,334.3801627,337.3801627,3
44,44,34,1,45,2,1,disc,None,None,2,2,0.694228416,340.7875223,340.7923138,343.7923138,3
45,45,34,1,46,2,1,kite,None,None,1,1,0.475221433,350.398178,350.4022237,353.4022237,3
46,46,34,1,47,1,0,television,None,None,1,1,0.617127794,360.1510032,360.1533664,363.1533664,3
47,47,34,1,48,2,0,toaster,None,None,2,2,1.622738533,366.9999219,367.00573,370.00573,3
48,48,34,2,1,1,1,nightgown,None,None,1,1,0.908858322,6,6.001464061,9.001464061,3
49,49,34,2,2,1,0,sled,None,None,2,2,1.197594681,12.42264127,12.43024464,15.43024464,3
50,50,34,2,3,2,1,backpack,None,None,2,2,1.646260527,22.18062843,22.18137097,25.18137097,3
51,51,34,2,4,3,1,pill,0,1.22454257,1,1,1.927100072,31.1856309,31.19326675,34.19326675,3
52,52,34,2,5,2,0,seesaw,None,None,2,2,1.056654205,38.38984249,38.39446744,41.39446744,3
53,53,34,2,6,2,1,camera,None,None,2,2,0.330712326,45.15750965,45.16377127,48.16377127,3
54,54,34,2,7,1,1,pudding,None,None,2,2,1.09552874,52.6770994,52.68062845,55.68062845,3
55,55,34,2,8,3,0,screwdriver,1,0.340223689,2,2,1.254338486,61.36820189,61.36858462,64.36858462,3
56,56,34,2,9,1,0,wheelbarrow,None,None,2,2,0.861526079,69.54006419,69.54156752,72.54156752,3
57,57,34,2,10,3,0,train,0,0.428766547,1,1,1.021822414,76.59197203,76.59328273,79.59328273,3
58,58,34,2,11,3,1,pearl,0,0.499399516,2,2,0.722781055,84.08132537,84.08519942,87.08519942,3
59,59,34,2,12,2,0,wineglass,None,None,1,1,1.029597884,91.4023256,91.402716,94.402716,3
60,60,34,2,13,2,0,windmill,None,None,2,2,0.624145506,100.803812,100.8049817,103.8049817,3
61,61,34,2,14,3,1,celery,1,0.976382355,2,2,0.588670388,107.2191825,107.2254103,110.2254103,3
62,62,34,2,15,1,0,pickle,None,None,2,2,0.758374701,115.639464,115.6476076,118.6476076,3
63,63,34,2,16,3,0,violin,1,0.969070683,2,2,0.897089005,122.6259899,122.632848,125.632848,3
64,64,34,2,17,3,0,silk,0,0.570020601,1,1,0.045479319,131.304448,131.312511,134.312511,3
65,65,34,2,18,1,1,passport,None,None,1,1,1.245468362,139.592514,139.5935341,142.5935341,3
66,66,34,2,19,2,1,saucer,None,None,2,2,0.752032827,146.7442205,146.744905,149.744905,3
67,67,34,2,20,2,0,lotion,None,None,1,1,0.879754261,155.864336,155.864734,158.864734,3
68,68,34,2,21,1,1,noodles,None,None,2,2,0.966904396,163.1456118,163.1490124,166.1490124,3
69,69,34,2,22,2,1,elevator,None,None,2,2,0.911819723,171.6208573,171.6210164,174.6210164,3
70,70,34,2,23,3,0,slingshot,1,0.617034763,1,1,1.345733091,178.4617846,178.4650782,181.4650782,3
71,71,34,2,24,2,1,binoculars,None,None,2,2,1.71513,185.5367194,185.5416968,188.5416968,3
72,72,34,2,25,3,1,mask,0,0.683982679,2,2,1.453670891,192.1254847,192.1282585,195.1282585,3
73,73,34,2,26,1,0,whistle,None,None,1,1,1.744770892,199.5085244,199.5121883,202.5121883,3
74,74,34,2,27,2,0,wallet,None,None,2,2,1.277503873,208.9811297,208.9892401,211.9892401,3
75,75,34,2,28,3,0,vest,0,0.942486324,2,2,0.865514294,217.1590906,217.1622063,220.1622063,3
76,76,34,2,29,1,1,raisin,None,None,2,2,1.203728427,224.6980045,224.7039695,227.7039695,3
77,77,34,2,30,2,1,shampoo,None,None,1,1,1.372082855,232.893086,232.8935915,235.8935915,3
78,78,34,2,31,1,1,hoop,None,None,1,1,1.656449304,241.7020785,241.7061349,244.7061349,3
79,79,34,2,32,2,0,towel,None,None,2,2,0.72480729,248.7839835,248.7910715,251.7910715,3
80,80,34,2,33,1,1,cracker,None,None,1,1,1.498164868,254.8019425,254.8045555,257.8045555,3
81,81,34,2,34,1,0,spade,None,None,2,2,1.135096009,262.0480014,262.0555603,265.0555603,3
82,82,34,2,35,3,1,necklace,0,0.580432283,2,2,1.445319166,268.0750966,268.0773533,271.0773533,3
83,83,34,2,36,2,1,flute,None,None,2,2,0.796823764,276.9330248,276.9397531,279.9397531,3
84,84,34,2,37,2,0,sunscreen,None,None,2,2,0.565100522,283.4747094,283.476462,286.476462,3
85,85,34,2,38,1,1,hamper,None,None,1,1,1.141605306,292.3901594,292.3970031,295.3970031,3
86,86,34,2,39,3,0,stamp,1,0.313189816,1,1,1.071630939,301.4231249,301.4255145,304.4255145,3
87,87,34,2,40,3,1,rice,1,0.312951056,1,1,0.756005682,310.1674078,310.1715951,313.1715951,3
88,88,34,2,41,1,0,tupperware,None,None,2,2,0.895869424,316.6027813,316.6086939,319.6086939,3
89,89,34,2,42,3,1,projector,1,1.297541578,2,2,1.222378752,323.1068896,323.1121989,326.1121989,3
90,90,34,2,43,1,0,sandals,None,None,2,2,1.117279986,329.162923,329.1672119,332.1672119,3
91,91,34,2,44,2,0,tongs,None,None,1,1,1.279739771,337.2476098,337.2488273,340.2488273,3
92,92,34,2,45,2,1,dollar,None,None,2,2,1.052426119,345.5549723,345.563028,348.563028,3
93,93,34,2,46,1,0,yoyo,None,None,1,1,1.115237111,352.8443938,352.8472953,355.8472953,3
94,94,34,2,47,3,1,certificate,1,1.045003254,2,2,0.903256287,359.6325356,359.6332227,362.6332227,3
95,95,34,2,48,3,0,pyramid,0,0.628648967,2,2,0.739389784,366.995609,367.0005238,370.0005238,3
0,0,36,1,1,3,0,ladder,0,1.135908091,2,2,1.2632602,6,6.0141408,9.0141408,3
1,1,36,1,2,2,0,raisin,None,None,2,2,1.2648684,12.78345663,12.7979396,15.7979396,3
2,2,36,1,3,3,1,bicycle,1,0.500005408,1,1,1.2087355,19.23941349,19.2484713,22.2484713,3
3,3,36,1,4,1,0,rice,None,None,2,2,0.9700439,27.39535287,27.398701,30.398701,3
4,4,36,1,5,1,1,jacket,None,None,1,1,0.843354,36.64222231,36.6485265,39.6485265,3
5,5,36,1,6,2,0,brick,None,None,2,2,0.9299439,43.24311613,43.2495577,46.2495577,3
6,6,36,1,7,1,1,hotdog,None,None,1,1,1.1045457,52.66410908,52.6666477,55.6666477,3
7,7,36,1,8,2,1,bean,None,None,2,2,1.242244,61.6914856,61.6995282,64.6995282,3
8,8,36,1,9,3,1,microscope,0,1.297889948,,,,68.2604937,68.2673046,71.2673046,3
9,9,36,1,10,1,0,canoe,None,None,1,1,0.8885411,76.79413253,76.8003084,79.8003084,3
10,10,36,1,11,3,0,camera,1,0.724612779,1,1,1.4274066,83.63158227,83.6350318,86.6350318,3
11,11,36,1,12,2,0,blouse,None,None,2,2,1.1782049,92.15738056,92.1687685,95.1687685,3
12,12,36,1,13,2,1,jeep,None,None,1,1,1.0453527,98.9525009,98.9687853,101.9687853,3
13,13,36,1,14,1,1,doughnut,None,None,1,1,0.91115,108.3484534,108.3528652,111.3528652,3
14,14,36,1,15,2,1,crown,None,None,1,1,1.526053,115.4232282,115.4363977,118.4363977,3
15,15,36,1,16,3,0,saucer,1,1.01155845,2,2,1.8096307,122.1343557,122.1365071,125.1365071,3
16,16,36,1,17,1,1,garlic,None,None,2,2,0.7859442,131.9572718,131.969774,134.969774,3
17,17,36,1,18,3,0,mixer,0,0.897180489,1,1,1.577696,140.9944453,141.0039549,144.0039549,3
18,18,36,1,19,2,1,clipper,None,None,1,1,1.6431982,147.9537208,147.9550373,150.9550373,3
19,19,36,1,20,3,0,elevator,1,0.642281638,1,1,1.3277397,157.8268321,157.8388608,160.8388608,3
20,20,36,1,21,1,0,cigar,None,None,1,1,1.1552489,165.7905786,165.8059426,168.8059426,3
21,21,36,1,22,1,1,envelope,None,None,2,2,1.1160088,172.3589348,172.3720191,175.3720191,3
22,22,36,1,23,2,1,cinnamon,None,None,1,1,0.9273706,181.9730474,181.9888792,184.9888792,3
23,23,36,1,24,3,1,eraser,0,0.485806065,2,2,1.212215,190.518183,190.522878,193.522878,3
24,24,36,1,25,1,0,pearl,None,None,2,2,0.9387378,196.8116102,196.823299,199.823299,3
25,25,36,1,26,1,0,certificate,None,None,2,2,0.9719756,204.0776605,204.0902115,207.0902115,3
26,26,36,1,27,2,1,clock,None,None,1,1,0.9632836,212.2116009,212.2251964,215.2251964,3
27,27,36,1,28,2,1,guitar,None,None,1,1,1.0858432,218.9057092,218.9088189,221.9088189,3
28,28,36,1,29,3,0,backpack,1,0.421253019,1,1,1.1452187,225.1165545,225.1251962,228.1251962,3
29,29,36,1,30,1,1,deodorant,None,None,2,2,1.0461434,233.7051642,233.7094938,236.7094938,3
30,30,36,1,31,2,0,boomerang,None,None,2,2,1.2323802,240.2637286,240.2757981,243.2757981,3
31,31,36,1,32,3,1,cage,1,1.093189858,1,1,1.8632493,248.0392421,248.0434621,251.0434621,3
32,32,36,1,33,2,0,pudding,None,None,1,1,1.1588972,256.8084196,256.8103878,259.8103878,3
33,33,36,1,34,2,0,bookcase,None,None,1,1,1.0702404,263.47102,263.4768644,266.4768644,3
34,34,36,1,35,1,1,feather,None,None,1,1,1.3550658,271.8685282,271.8772405,274.8772405,3
35,35,36,1,36,3,0,dollar,1,1.179660389,2,2,1.9912366,279.3963914,279.4121597,282.4121597,3
36,36,36,1,37,2,1,fork,None,None,1,1,0.8654172,287.295007,287.3115557,290.3115557,3
37,37,36,1,38,1,0,printer,None,None,2,2,1.3413304,293.3091088,293.3117307,296.3117307,3
38,38,36,1,39,1,0,pill,None,None,2,2,1.3459521,299.5567709,299.5628935,302.5628935,3
39,39,36,1,40,3,1,icecream,0,0.327289164,1,1,1.1446421,306.9248057,306.928771,309.928771,3
40,40,36,1,41,2,0,mattress,None,None,2,2,1.0011552,315.2442882,315.2470797,318.2470797,3
41,41,36,1,42,3,0,disc,1,0.984294709,1,1,1.8125431,324.0158629,324.0307998,327.0307998,3
42,42,36,1,43,3,1,dishwasher,0,0.666306929,2,2,1.4790041,330.8671029,330.8801463,333.8801463,3
43,43,36,1,44,1,0,easel,None,None,2,2,1.1575105,337.7930125,337.7981407,340.7981407,3
44,44,36,1,45,3,1,medal,0,1.191781472,1,1,1.9649161,344.8726181,344.8808881,347.8808881,3
45,45,36,1,46,3,1,banner,0,0.652195785,2,2,1.4110685,352.6811436,352.6977436,355.6977436,3
46,46,36,1,47,1,1,corn,None,None,2,2,1.1775333,360.3229991,360.3326758,363.3326758,3
47,47,36,1,48,2,0,hamper,None,None,2,2,1.269939,366.9932153,366.9997069,369.9997069,3
48,48,36,2,1,1,0,pear,None,None,2,2,1.0481948,6,6.0004666,9.0004666,3
49,49,36,2,2,2,0,passport,None,None,2,2,1.1775372,13.89994982,13.9012707,16.9012707,3
50,50,36,2,3,3,0,shampoo,0,0.634832205,1,1,1.7099921,20.20827507,20.218162,23.218162,3
51,51,36,2,4,1,1,hose,None,None,2,2,1.1664449,29.94391051,29.9522906,32.9522906,3
52,52,36,2,5,3,0,juice,1,0.926438391,1,1,1.6620914,38.05842971,38.0693845,41.0693845,3
53,53,36,2,6,2,0,razor,None,None,2,2,0.965484,44.42783453,44.4355834,47.4355834,3
54,54,36,2,7,1,0,necklace,None,None,1,1,1.5592038,52.13938024,52.1535185,55.1535185,3
55,55,36,2,8,3,1,cushion,1,0.825181682,2,2,1.3643887,59.73303654,59.736165,62.736165,3
56,56,36,2,9,3,1,eyeliner,0,0.523252721,1,1,1.2618099,66.45922395,66.4709013,69.4709013,3
57,57,36,2,10,2,0,nightgown,None,None,2,2,1.0598664,74.75319856,74.7546247,77.7546247,3
58,58,36,2,11,1,0,magazine,None,None,2,2,1.2651643,82.5951284,82.604352,85.604352,3
59,59,36,2,12,1,1,chocolate,None,None,2,2,1.2277397,91.10957353,91.1214198,94.1214198,3
60,60,36,2,13,2,1,jeans,None,None,1,1,1.3265798,97.34573052,97.3547352,100.3547352,3
61,61,36,2,14,2,0,hoop,None,None,2,2,1.4869994,106.3101091,106.3219328,109.3219328,3
62,62,36,2,15,1,1,milk,None,None,2,2,1.1333581,112.7752694,112.789819,115.789819,3
63,63,36,2,16,3,0,marker,1,1.202455351,,,,120.7051747,120.7070029,123.7070029,3
64,64,36,2,17,2,1,ambulance,None,None,2,2,1.1566373,130.1405871,130.1408219,133.1408219,3
65,65,36,2,18,3,0,flute,1,1.124198306,1,1,1.8942791,137.7176301,137.7237844,140.7237844,3
66,66,36,2,19,3,1,hamburger,1,0.809845189,1,1,1.4104654,144.3640707,144.3748888,147.3748888,3
67,67,36,2,20,1,0,projector,None,None,2,2,0.9818452,152.2459451,152.2582589,155.2582589,3
68,68,36,2,21,3,0,kite,1,0.960206171,1,1,1.6617408,159.7875773,159.7923336,162.7923336,3
69,69,36,2,22,2,1,pacifier,None,None,1,1,1.2317827,166.1249947,166.1256928,169.1256928,3
70,70,36,2,23,1,0,pizza,None,None,2,2,0.9394396,172.5710405,172.5764336,175.5764336,3
71,71,36,2,24,3,1,cottage,0,1.168734751,,,,181.3748327,181.3768859,184.3768859,3
72,72,36,2,25,1,1,doorknob,None,None,2,2,1.0722125,188.0396574,188.0428889,191.0428889,3
73,73,36,2,26,2,0,cracker,None,None,2,2,1.3039711,195.4087185,195.4108776,198.4108776,3
74,74,36,2,27,2,1,cereal,None,None,1,1,1.1078313,202.9843168,202.9939841,205.9939841,3
75,75,36,2,28,1,1,couch,None,None,2,2,0.9700003,209.2499382,209.2606319,212.2606319,3
76,76,36,2,29,3,1,bacon,0,0.644439789,1,1,0.9425861,217.2193728,217.2277853,220.2277853,3
77,77,36,2,30,2,0,noodles,None,None,2,2,0.9830156,223.8975414,223.911282,226.911282,3
78,78,36,2,31,1,1,helicopter,None,None,1,1,0.9335412,233.6075601,233.6128116,236.6128116,3
79,79,36,2,32,3,1,marble,1,0.501794588,1,1,1.4787441,240.6113046,240.6132073,243.6132073,3
80,80,36,2,33,2,1,cactus,None,None,1,1,0.8383745,248.3583527,248.3627793,251.3627793,3
81,81,36,2,34,3,0,mailbox,0,0.712552066,1,1,1.3762999,258.0550172,258.0641708,261.0641708,3
82,82,36,2,35,3,1,eggs,1,1.06241518,1,1,1.7310422,267.2492917,267.2635984,270.2635984,3
83,83,36,2,36,1,0,celery,None,None,2,2,0.8781801,277.0267128,277.0309862,280.0309862,3
84,84,36,2,37,3,0,binoculars,0,0.440703669,2,2,1.1628957,285.2982087,285.3144461,288.3144461,3
85,85,36,2,38,1,0,mask,None,None,2,2,1.2089075,293.5348672,293.5482149,296.5482149,3
86,86,36,2,39,2,1,helmet,None,None,2,2,1.2491576,299.5640669,299.5652145,302.5652145,3
87,87,36,2,40,1,0,fountain,None,None,1,1,1.1568275,306.0153623,306.0156371,309.0156371,3
88,88,36,2,41,2,1,cylinder,None,None,2,2,1.2856715,315.909024,315.9172344,318.9172344,3
89,89,36,2,42,3,0,colander,0,0.397689972,2,2,1.3116816,322.8585427,322.8669064,325.8669064,3
90,90,36,2,43,2,0,rose,None,None,2,2,1.2547807,329.3849053,329.401057,332.401057,3
91,91,36,2,44,1,1,ashtray,None,None,2,2,0.9943015,337.089448,337.1015003,340.1015003,3
92,92,36,2,45,3,1,alarm,0,0.463546692,2,2,1.2305282,344.4003057,344.4009417,347.4009417,3
93,93,36,2,46,1,1,beer,None,None,2,2,0.8406287,353.3087346,353.3180198,356.3180198,3
94,94,36,2,47,2,0,earmuffs,None,None,2,2,0.9438676,359.8282939,359.8353948,362.8353948,3
95,95,36,2,48,2,1,broom,None,None,1,1,0.6219824,366.9929692,367.0030625,370.0030625,3
0,0,37,1,1,3,0,easel,1,0.661417809,1,1,1.9640601,6,6.0102611,9.0102611,3
1,1,37,1,2,3,0,necklace,1,0.32338508,1,1,1.2147817,13.54313613,13.543291,16.543291,3
2,2,37,1,3,2,1,hamburger,None,None,2,2,1.0367625,20.48880728,20.4946554,23.4946554,3
3,3,37,1,4,3,1,deodorant,0,0.734223348,2,2,1.4627274,28.89811008,28.9106483,31.9106483,3
4,4,37,1,5,2,1,cushion,None,None,2,2,1.2387256,37.91023626,37.9120861,40.9120861,3
5,5,37,1,6,2,0,disc,None,None,2,2,1.5653396,45.56084695,45.5615209,48.5615209,3
6,6,37,1,7,3,1,ashtray,0,0.628814336,2,2,1.3304469,53.41717339,53.4287964,56.4287964,3
7,7,37,1,8,3,1,corn,1,1.016285979,1,1,1.7111348,61.77131884,61.7791937,64.7791937,3
8,8,37,1,9,1,1,cylinder,None,None,1,1,1.2602941,67.83182171,67.8459726,70.8459726,3
9,9,37,1,10,1,0,hamper,None,None,1,1,1.7207745,75.44070354,75.4463204,78.4463204,3
10,10,37,1,11,3,1,doorknob,1,0.303435641,1,1,1.0458809,84.98384515,84.9977576,87.9977576,3
11,11,37,1,12,1,1,jeans,None,None,1,1,1.5572243,92.9158689,92.9305255,95.9305255,3
12,12,37,1,13,3,0,magazine,0,0.807884614,1,1,1.6134855,100.8194905,100.8309325,103.8309325,3
13,13,37,1,14,1,1,fork,None,None,2,2,1.3287878,108.0312212,108.0324572,111.0324572,3
14,14,37,1,15,2,0,saucer,None,None,2,2,1.7259334,116.3980595,116.3984787,119.3984787,3
15,15,37,1,16,3,0,celery,0,1.063096872,,,,124.9313771,124.9334723,127.9334723,3
16,16,37,1,17,1,1,jeep,None,None,1,1,1.1837731,132.4517316,132.4669492,135.4669492,3
17,17,37,1,18,3,0,pearl,0,0.529626204,1,1,1.279365,140.4311685,140.434047,143.434047,3
18,18,37,1,19,2,0,dollar,None,None,2,2,1.3083071,148.1974244,148.2010876,151.2010876,3
19,19,37,1,20,1,1,broom,None,None,2,2,1.3053621,156.4587546,156.4671251,159.4671251,3
20,20,37,1,21,1,0,cracker,None,None,2,2,1.191195,165.439967,165.452041,168.452041,3
21,21,37,1,22,2,0,backpack,None,None,2,2,1.5404929,173.8022008,173.8024526,176.8024526,3
22,22,37,1,23,2,0,shampoo,None,None,2,2,0.9898754,181.2114694,181.218965,184.218965,3
23,23,37,1,24,3,1,feather,1,0.724113394,1,1,1.443028,189.4508209,189.4522467,192.4522467,3
24,24,37,1,25,3,0,rice,0,1.256888735,,,,195.4922195,195.5034514,198.5034514,3
25,25,37,1,26,2,1,microscope,None,None,2,2,1.2556731,202.7088214,202.7197523,205.7197523,3
26,26,37,1,27,1,1,pacifier,None,None,2,2,1.0640475,211.1461903,211.1533496,214.1533496,3
27,27,37,1,28,1,0,razor,None,None,2,2,0.9612825,218.394045,218.404702,221.404702,3
28,28,37,1,29,2,1,eggs,None,None,1,1,0.8764613,225.099089,225.1049857,228.1049857,3
29,29,37,1,30,1,0,earmuffs,None,None,2,2,1.0729285,233.1221937,233.1387344,236.1387344,3
30,30,37,1,31,1,0,hoop,None,None,2,2,1.1017578,240.6800409,240.689172,243.689172,3
31,31,37,1,32,3,1,couch,1,1.018621641,1,1,1.9628194,246.7914856,246.8051661,249.8051661,3
32,32,37,1,33,1,1,clipper,None,None,2,2,0.9790655,253.7438421,253.7565202,256.7565202,3
33,33,37,1,34,2,0,marker,None,None,2,2,1.2709036,261.7382493,261.7403018,264.7403018,3
34,34,37,1,35,1,0,rose,None,None,2,2,1.3260804,268.6422452,268.6572793,271.6572793,3
35,35,37,1,36,2,0,mailbox,None,None,1,1,0.8485979,275.7232058,275.7243735,278.7243735,3
36,36,37,1,37,1,1,ambulance,None,None,1,1,1.0186959,282.6354511,282.6414137,285.6414137,3
37,37,37,1,38,3,1,milk,1,1.016364778,2,2,2.0137665,291.9397348,291.9414746,294.9414746,3
38,38,37,1,39,2,1,cage,None,None,2,2,1.2377208,298.2559048,298.2587333,301.2587333,3
39,39,37,1,40,1,0,blouse,None,None,2,2,1.1322015,304.810138,304.8247285,307.8247285,3
40,40,37,1,41,2,1,banner,None,None,1,1,1.6531911,313.0071113,313.0086487,316.0086487,3
41,41,37,1,42,1,0,nightgown,None,None,2,2,1.3582379,321.0433978,321.0599481,324.0599481,3
42,42,37,1,43,3,0,certificate,0,1.231115581,,,,327.0580344,327.0602636,330.0602636,3
43,43,37,1,44,2,1,eraser,None,None,2,2,1.2556081,333.9168199,333.9264993,336.9264993,3
44,44,37,1,45,3,0,pear,1,0.459366429,1,1,1.0311161,341.0781566,341.0942043,344.0942043,3
45,45,37,1,46,2,1,eyeliner,None,None,1,1,1.3537788,349.7104817,349.711446,352.711446,3
46,46,37,1,47,3,1,helicopter,1,0.436738305,1,1,1.026567,358.5008442,358.5118586,361.5118586,3
47,47,37,1,48,2,0,kite,None,None,1,1,1.244294,366.9919942,366.9955485,369.9955485,3
48,48,37,2,1,2,0,mixer,None,None,2,2,1.0379847,6,6.0020526,9.0020526,3
49,49,37,2,2,2,1,marble,None,None,1,1,1.0215666,13.00417268,13.0196758,16.0196758,3
50,50,37,2,3,1,0,passport,None,None,1,1,1.1207441,19.92630738,19.9356456,22.9356456,3
51,51,37,2,4,2,1,medal,None,None,2,2,1.4017044,26.52109819,26.5359699,29.5359699,3
52,52,37,2,5,1,1,guitar,None,None,1,1,0.8768607,33.54554317,33.5540533,36.5540533,3
53,53,37,2,6,3,0,printer,0,0.353200723,2,2,1.2441566,41.74371014,41.7540873,44.7540873,3
54,54,37,2,7,3,0,mask,0,0.584308225,2,2,1.2805989,50.15011611,50.1542249,53.1542249,3
55,55,37,2,8,1,0,noodles,None,None,2,2,0.922314,56.41305462,56.4213766,59.4213766,3
56,56,37,2,9,2,1,icecream,None,None,1,1,1.0181518,65.1557389,65.1721742,68.1721742,3
57,57,37,2,10,3,1,hose,0,1.084430568,1,1,1.793911,74.5714938,74.5726733,77.5726733,3
58,58,37,2,11,1,0,brick,None,None,2,2,1.0295769,81.51673982,81.5224792,84.5224792,3
59,59,37,2,12,1,1,helmet,None,None,2,2,0.8977686,89.91572657,89.9225032,92.9225032,3
60,60,37,2,13,3,1,jacket,0,0.365536791,1,1,0.9804963,98.44224042,98.4572934,101.4572934,3
61,61,37,2,14,2,1,bicycle,None,None,1,1,0.9650003,107.2046256,107.2067016,110.2067016,3
62,62,37,2,15,3,0,pizza,1,0.437956289,1,1,1.1133436,113.324983,113.3403489,116.3403489,3
63,63,37,2,16,2,0,elevator,None,None,1,1,1.3379539,122.485638,122.4919163,125.4919163,3
64,64,37,2,17,3,1,garlic,1,1.118683491,1,1,1.7960768,129.2618937,129.2745431,132.2745431,3
65,65,37,2,18,2,0,camera,None,None,1,1,1.5610163,138.7489743,138.7592823,141.7592823,3
66,66,37,2,19,2,0,binoculars,None,None,2,2,1.3126815,145.8136517,145.8263721,148.8263721,3
67,67,37,2,20,1,0,mattress,None,None,1,1,1.1600076,153.2284309,153.2433971,156.2433971,3
68,68,37,2,21,2,1,alarm,None,None,1,1,1.4986736,159.3298097,159.3426497,162.3426497,3
69,69,37,2,22,1,1,clock,None,None,2,2,1.1218704,166.0635422,166.0763595,169.0763595,3
70,70,37,2,23,3,1,beer,0,0.988131672,2,2,1.6949807,172.7527217,172.7601202,175.7601202,3
71,71,37,2,24,3,0,cigar,0,0.486940224,1,1,1.1806218,180.5074515,180.510472,183.510472,3
72,72,37,2,25,2,0,colander,None,None,2,2,1.4167469,189.261633,189.2781948,192.2781948,3
73,73,37,2,26,2,1,dishwasher,None,None,1,1,1.010963,195.6649761,195.6788667,198.6788667,3
74,74,37,2,27,3,0,canoe,0,1.024703293,2,2,1.8983734,203.4102515,203.4118069,206.4118069,3
75,75,37,2,28,1,0,bookcase,None,None,1,1,1.1112411,210.4566384,210.4630152,213.4630152,3
76,76,37,2,29,1,1,cereal,None,None,2,2,0.9296079,217.735156,217.7468311,220.7468311,3
77,77,37,2,30,3,0,pill,1,0.826116575,1,1,1.645372,227.2348871,227.2473316,230.2473316,3
78,78,37,2,31,1,1,crown,None,None,1,1,0.9116333,235.0292795,235.0309206,238.0309206,3
79,79,37,2,32,1,1,cactus,None,None,2,2,1.0873608,241.1909396,241.1969091,244.1969091,3
80,80,37,2,33,2,0,flute,None,None,1,1,1.4575486,248.3190719,248.3317956,251.3317956,3
81,81,37,2,34,1,0,raisin,None,None,2,2,1.0969877,257.4015081,257.4154864,260.4154864,3
82,82,37,2,35,3,1,chocolate,0,0.504234535,2,2,1.1946947,264.0857737,264.098239,267.098239,3
83,83,37,2,36,1,1,cinnamon,None,None,1,1,1.4897693,271.7978664,271.7995439,274.7995439,3
84,84,37,2,37,2,0,juice,None,None,2,2,1.472819,281.5404146,281.5489544,284.5489544,3
85,85,37,2,38,1,0,pudding,None,None,2,2,0.8833678,291.2002074,291.2004581,294.2004581,3
86,86,37,2,39,3,1,envelope,1,0.621467662,1,1,1.3617432,299.6049337,299.6176618,302.6176618,3
87,87,37,2,40,1,0,boomerang,None,None,1,1,1.655546,307.9084162,307.918121,310.918121,3
88,88,37,2,41,2,0,ladder,None,None,1,1,1.0196202,315.4605472,315.4686027,318.4686027,3
89,89,37,2,42,3,1,hotdog,1,0.931721401,1,1,1.5602188,322.7645456,322.7690754,325.7690754,3
90,90,37,2,43,2,1,cottage,None,None,1,1,1.4442739,329.1346836,329.1358177,332.1358177,3
91,91,37,2,44,3,0,fountain,1,1.063680968,1,1,1.7446925,335.8733521,335.8862159,338.8862159,3
92,92,37,2,45,2,1,bacon,None,None,1,1,0.8670029,343.528277,343.535656,346.535656,3
93,93,37,2,46,3,0,projector,1,0.953989265,1,1,1.6341551,350.7301468,350.7359197,353.7359197,3
94,94,37,2,47,1,1,bean,None,None,2,2,1.2110011,358.5365444,358.5371114,361.5371114,3
95,95,37,2,48,3,1,doughnut,0,1.083766106,2,2,1.6295147,366.9977561,367.0042208,370.0042208,3
0,0,38,1,1,2,0,hotdog,None,None,2,2,1.2726032,6,6.0142475,9.0142475,3
1,1,38,1,2,1,1,charger,None,None,2,2,1.7344641,12.57170278,12.5812772,15.5812772,3
2,2,38,1,3,1,0,medal,None,None,1,1,1.2251173,20.9402362,20.9483669,23.9483669,3
3,3,38,1,4,3,1,parcel,1,0.46770702,1,1,1.5947231,28.32810719,28.33201,31.33201,3
4,4,38,1,5,2,1,sink,None,None,1,1,1.452103,35.16684389,35.1822372,38.1822372,3
5,5,38,1,6,1,0,banner,None,None,2,2,1.1255561,41.92827207,41.9315707,44.9315707,3
6,6,38,1,7,2,0,milk,None,None,2,2,1.2458256,48.98855748,48.9986495,51.9986495,3
7,7,38,1,8,1,0,microscope,None,None,1,1,1.8896793,57.44276527,57.4500669,60.4500669,3
8,8,38,1,9,3,1,fondue,1,0.557051618,1,1,1.7638308,63.87452786,63.8827263,66.8827263,3
9,9,38,1,10,1,1,vent,None,None,1,1,1.4852835,70.8643419,70.8673742,73.8673742,3
10,10,38,1,11,2,1,abacus,None,None,1,1,1.7670953,78.95766323,78.9678134,81.9678134,3
11,11,38,1,12,3,0,pacifier,0,0.931845782,,,,85.36699464,85.3680643,88.3680643,3
12,12,38,1,13,1,1,bamboo,None,None,1,1,1.9376319,94.05686845,94.0685425,97.0685425,3
13,13,38,1,14,1,1,matchstick,None,None,2,2,0.8993899,101.5691283,101.5845501,104.5845501,3
14,14,38,1,15,3,1,lantern,0,1.115771427,,,,111.538512,111.552615,114.552615,3
15,15,38,1,16,3,0,cactus,1,0.957867531,1,1,1.9968764,118.1120202,118.1188232,121.1188232,3
16,16,38,1,17,1,0,icecream,None,None,2,2,0.9239359,126.2107504,126.2200617,129.2200617,3
17,17,38,1,18,3,1,tractor,0,0.753596858,1,1,1.5457762,132.4444891,132.4526893,135.4526893,3
18,18,38,1,19,2,0,envelope,None,None,1,1,1.255352,141.5628057,141.5699545,144.5699545,3
